driver_id,driver_name,persona,earnings_tier,date,month,iso_week,day_of_week,gross_earnings,platform_fees,incentives,net_earnings,trips,active_hours,online_hours,acceptance_rate,cancellations,earnings_per_hour,earnings_per_trip,currency,is_rest_day,festival_window,note
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-11,2026-02,2026-W07,Wednesday,296.15,59.23,0.0,236.92,14,6.8,7.7,0.95,1,34.84,16.92,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-12,2026-02,2026-W07,Thursday,309.35,61.87,0.0,247.48,14,6.7,7.1,0.96,3,36.94,17.68,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-13,2026-02,2026-W07,Friday,390.33,78.07,14.26,326.52,12,11.3,14.5,0.79,1,28.9,27.21,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-14,2026-02,2026-W07,Saturday,373.8,74.76,0.0,299.04,10,10.0,11.5,0.86,3,29.9,29.9,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-15,2026-02,2026-W07,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,Lunar New Year,rest_day
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-16,2026-02,2026-W08,Monday,155.31,31.06,12.34,136.59,10,6.1,6.8,0.96,0,22.39,13.66,SGD,False,Lunar New Year,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-17,2026-02,2026-W08,Tuesday,161.38,32.28,0.0,129.1,20,8.6,9.4,0.75,3,15.01,6.46,SGD,False,Lunar New Year,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-18,2026-02,2026-W08,Wednesday,194.82,38.96,0.0,155.86,19,11.7,12.7,0.93,3,13.32,8.2,SGD,False,Lunar New Year,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-19,2026-02,2026-W08,Thursday,243.72,48.74,0.0,194.98,16,9.3,9.9,0.81,2,20.97,12.19,SGD,False,Lunar New Year,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-20,2026-02,2026-W08,Friday,385.91,77.18,0.0,308.73,24,10.5,11.7,0.85,0,29.4,12.86,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-21,2026-02,2026-W08,Saturday,335.59,67.12,0.0,268.47,10,11.7,13.5,0.76,2,22.95,26.85,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-22,2026-02,2026-W08,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-23,2026-02,2026-W09,Monday,281.1,56.22,0.0,224.88,8,8.0,10.7,0.78,3,28.11,28.11,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-24,2026-02,2026-W09,Tuesday,303.47,60.69,22.95,265.73,13,6.7,7.5,0.95,2,39.66,20.44,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-25,2026-02,2026-W09,Wednesday,245.45,49.09,9.49,205.85,21,11.5,15.5,0.75,2,17.9,9.8,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-26,2026-02,2026-W09,Thursday,257.12,51.42,16.04,221.74,12,11.4,13.3,0.93,1,19.45,18.48,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-27,2026-02,2026-W09,Friday,300.33,60.07,0.0,240.26,18,8.2,9.5,0.97,0,29.3,13.35,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-02-28,2026-02,2026-W09,Saturday,307.01,61.4,26.07,271.68,14,9.5,10.3,0.75,1,28.6,19.41,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-01,2026-03,2026-W09,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-02,2026-03,2026-W10,Monday,239.08,47.82,16.83,208.09,24,9.5,10.6,0.88,3,21.9,8.67,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-03,2026-03,2026-W10,Tuesday,241.74,48.35,0.0,193.39,17,9.4,10.9,0.75,1,20.57,11.38,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-04,2026-03,2026-W10,Wednesday,276.87,55.37,0.0,221.5,22,10.3,12.6,0.9,0,21.5,10.07,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-05,2026-03,2026-W10,Thursday,256.14,51.23,0.0,204.91,21,10.3,12.7,0.85,3,19.89,9.76,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-06,2026-03,2026-W10,Friday,282.85,56.57,17.02,243.3,8,6.3,7.9,0.91,0,38.62,30.41,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-07,2026-03,2026-W10,Saturday,364.77,72.95,0.0,291.82,15,11.3,14.0,0.86,3,25.82,19.45,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-08,2026-03,2026-W10,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-09,2026-03,2026-W11,Monday,283.41,56.68,0.0,226.73,19,11.1,12.4,0.93,3,20.43,11.93,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-10,2026-03,2026-W11,Tuesday,287.68,57.54,0.0,230.14,18,7.5,10.1,0.93,1,30.69,12.79,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-11,2026-03,2026-W11,Wednesday,320.99,64.2,0.0,256.79,14,11.2,12.6,0.88,2,22.93,18.34,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-12,2026-03,2026-W11,Thursday,144.64,28.93,10.88,126.59,12,8.9,11.3,0.85,0,14.22,10.55,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-13,2026-03,2026-W11,Friday,295.64,59.13,0.0,236.51,22,8.3,10.1,0.79,1,28.5,10.75,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-14,2026-03,2026-W11,Saturday,374.97,74.99,0.0,299.98,17,7.0,8.7,0.96,3,42.85,17.65,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-15,2026-03,2026-W11,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-16,2026-03,2026-W12,Monday,156.56,31.31,6.23,131.48,23,11.4,14.9,0.93,1,11.53,5.72,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-17,2026-03,2026-W12,Tuesday,235.3,47.06,0.0,188.24,8,8.9,10.7,0.75,3,21.15,23.53,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-18,2026-03,2026-W12,Wednesday,144.19,28.84,0.0,115.35,13,8.6,10.8,0.75,1,13.41,8.87,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-19,2026-03,2026-W12,Thursday,301.77,60.35,0.0,241.42,17,11.6,12.3,0.83,0,20.81,14.2,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-20,2026-03,2026-W12,Friday,299.19,59.84,14.91,254.26,12,10.3,11.3,0.8,2,24.69,21.19,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-21,2026-03,2026-W12,Saturday,308.51,61.7,0.0,246.81,13,9.3,10.5,0.9,0,26.54,18.99,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-22,2026-03,2026-W12,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-23,2026-03,2026-W13,Monday,234.83,46.97,0.0,187.86,24,11.6,14.9,0.87,2,16.19,7.83,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-24,2026-03,2026-W13,Tuesday,176.44,35.29,0.0,141.15,24,8.1,10.8,0.81,0,17.43,5.88,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-25,2026-03,2026-W13,Wednesday,230.2,46.04,19.82,203.98,16,7.0,8.1,0.73,1,29.14,12.75,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-26,2026-03,2026-W13,Thursday,271.28,54.26,0.0,217.02,8,8.0,8.6,0.75,1,27.13,27.13,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-27,2026-03,2026-W13,Friday,159.96,31.99,6.42,134.39,13,10.5,14.0,0.94,1,12.8,10.34,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-28,2026-03,2026-W13,Saturday,400.88,80.18,27.9,348.6,13,9.4,10.2,0.91,0,37.09,26.82,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-29,2026-03,2026-W13,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-30,2026-03,2026-W14,Monday,229.02,45.8,0.0,183.22,17,6.6,8.9,0.93,3,27.76,10.78,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-03-31,2026-03,2026-W14,Tuesday,225.48,45.1,0.0,180.38,12,11.0,13.2,0.76,0,16.4,15.03,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-01,2026-04,2026-W14,Wednesday,255.71,51.14,0.0,204.57,21,7.8,9.0,0.77,3,26.23,9.74,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-02,2026-04,2026-W14,Thursday,293.97,58.79,0.0,235.18,10,11.2,12.9,0.85,2,21.0,23.52,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-03,2026-04,2026-W14,Friday,391.17,78.23,0.0,312.94,17,8.6,9.7,0.83,2,36.39,18.41,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-04,2026-04,2026-W14,Saturday,349.7,69.94,0.0,279.76,16,10.2,13.4,0.74,0,27.43,17.48,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-05,2026-04,2026-W14,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-06,2026-04,2026-W15,Monday,247.85,49.57,0.0,198.28,23,9.6,12.3,0.78,1,20.65,8.62,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-07,2026-04,2026-W15,Tuesday,117.26,23.45,0.0,93.81,14,6.5,7.3,0.86,1,14.43,6.7,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-08,2026-04,2026-W15,Wednesday,267.0,53.4,0.0,213.6,14,11.7,15.3,0.91,3,18.26,15.26,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-09,2026-04,2026-W15,Thursday,334.0,66.8,0.0,267.2,19,7.4,9.3,0.89,1,36.11,14.06,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-10,2026-04,2026-W15,Friday,346.86,69.37,0.0,277.49,17,9.4,11.1,0.78,3,29.52,16.32,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-11,2026-04,2026-W15,Saturday,343.35,68.67,16.37,291.05,8,6.8,7.4,0.77,3,42.8,36.38,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-12,2026-04,2026-W15,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-13,2026-04,2026-W16,Monday,210.92,42.18,0.0,168.74,22,11.6,15.2,0.92,0,14.55,7.67,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-14,2026-04,2026-W16,Tuesday,282.9,56.58,17.23,243.55,12,9.1,9.6,0.89,0,26.76,20.3,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-15,2026-04,2026-W16,Wednesday,291.4,58.28,0.0,233.12,17,8.7,10.7,0.91,3,26.8,13.71,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-16,2026-04,2026-W16,Thursday,306.21,61.24,0.0,244.97,21,6.9,7.3,0.91,0,35.5,11.67,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-17,2026-04,2026-W16,Friday,313.23,62.65,0.0,250.58,12,7.9,8.4,0.78,1,31.72,20.88,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-18,2026-04,2026-W16,Saturday,358.24,71.65,0.0,286.59,17,11.1,14.2,0.82,2,25.82,16.86,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-19,2026-04,2026-W16,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-20,2026-04,2026-W17,Monday,209.25,41.85,12.23,179.63,12,11.6,15.5,0.94,2,15.49,14.97,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-21,2026-04,2026-W17,Tuesday,253.44,50.69,13.69,216.44,21,10.8,13.1,0.85,1,20.04,10.31,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-22,2026-04,2026-W17,Wednesday,314.98,63.0,14.62,266.6,21,10.3,12.3,0.8,3,25.88,12.7,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-23,2026-04,2026-W17,Thursday,303.4,60.68,0.0,242.72,14,6.6,7.2,0.73,0,36.78,17.34,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-24,2026-04,2026-W17,Friday,353.08,70.62,0.0,282.46,10,9.2,11.8,0.75,1,30.7,28.25,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-25,2026-04,2026-W17,Saturday,371.12,74.22,24.93,321.83,21,10.2,11.6,0.78,2,31.55,15.33,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-26,2026-04,2026-W17,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-27,2026-04,2026-W18,Monday,262.08,52.42,17.05,226.71,18,7.6,9.4,0.9,3,29.83,12.6,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-28,2026-04,2026-W18,Tuesday,281.3,56.26,0.0,225.04,8,10.9,11.9,0.86,0,20.65,28.13,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-29,2026-04,2026-W18,Wednesday,303.47,60.69,0.0,242.78,15,6.3,6.7,0.85,1,38.54,16.19,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-04-30,2026-04,2026-W18,Thursday,185.23,37.05,0.0,148.18,18,10.0,10.8,0.9,2,14.82,8.23,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-05-01,2026-05,2026-W18,Friday,379.44,75.89,23.6,327.15,22,9.9,12.8,0.73,2,33.05,14.87,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-05-02,2026-05,2026-W18,Saturday,340.76,68.15,0.0,272.61,10,7.1,9.2,0.88,1,38.4,27.26,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-05-03,2026-05,2026-W18,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_kumar_sg_12,Kumar Raj,grower,H,2026-05-04,2026-05,2026-W19,Monday,204.84,40.97,0.0,163.87,18,6.1,7.2,0.84,0,26.86,9.1,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-05-05,2026-05,2026-W19,Tuesday,310.83,62.17,19.07,267.73,23,12.0,14.8,0.77,3,22.31,11.64,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-05-06,2026-05,2026-W19,Wednesday,309.63,61.93,0.0,247.7,21,10.8,14.6,0.97,0,22.94,11.8,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-05-07,2026-05,2026-W19,Thursday,251.66,50.33,0.0,201.33,21,11.3,12.9,0.85,0,17.82,9.59,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-05-08,2026-05,2026-W19,Friday,317.51,63.5,0.0,254.01,12,10.9,13.4,0.93,0,23.3,21.17,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-05-09,2026-05,2026-W19,Saturday,346.75,69.35,14.77,292.17,13,6.5,7.7,0.75,3,44.95,22.47,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-05-10,2026-05,2026-W19,Sunday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_kumar_sg_12,Kumar Raj,grower,H,2026-05-11,2026-05,2026-W20,Monday,281.63,56.33,0.0,225.3,17,10.0,11.6,0.76,3,22.53,13.25,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-05-12,2026-05,2026-W20,Tuesday,284.91,56.98,11.72,239.65,16,6.0,7.2,0.72,3,39.94,14.98,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-05-13,2026-05,2026-W20,Wednesday,277.15,55.43,23.16,244.88,24,6.9,8.8,0.91,3,35.49,10.2,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-05-14,2026-05,2026-W20,Thursday,315.38,63.08,14.15,266.45,24,6.5,7.6,0.78,3,40.99,11.1,SGD,False,,
drv_kumar_sg_12,Kumar Raj,grower,H,2026-05-15,2026-05,2026-W20,Friday,342.44,68.49,25.36,299.31,11,11.8,14.0,0.96,0,25.37,27.21,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-11-16,2024-11,2024-W46,Saturday,304.54,60.91,0.0,243.63,23,10.8,14.0,0.93,0,22.56,10.59,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-11-17,2024-11,2024-W46,Sunday,250.19,50.04,0.0,200.15,11,10.7,12.1,0.9,0,18.71,18.2,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-11-18,2024-11,2024-W47,Monday,145.7,29.14,5.71,122.27,8,10.9,11.7,0.93,2,11.22,15.28,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-11-19,2024-11,2024-W47,Tuesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-11-20,2024-11,2024-W47,Wednesday,231.06,46.21,0.0,184.85,17,7.7,9.6,0.77,1,24.01,10.87,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-11-21,2024-11,2024-W47,Thursday,181.6,36.32,7.64,152.92,17,10.6,12.9,0.76,1,14.43,9.0,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-11-22,2024-11,2024-W47,Friday,250.32,50.06,0.0,200.26,14,9.0,10.6,0.89,0,22.25,14.3,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-11-23,2024-11,2024-W47,Saturday,300.71,60.14,0.0,240.57,24,11.6,14.4,0.94,0,20.74,10.02,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-11-24,2024-11,2024-W47,Sunday,251.98,50.4,0.0,201.58,12,8.4,9.3,0.77,1,24.0,16.8,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-11-25,2024-11,2024-W48,Monday,147.64,29.53,9.19,127.3,22,11.0,13.1,0.89,0,11.57,5.79,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-11-26,2024-11,2024-W48,Tuesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-11-27,2024-11,2024-W48,Wednesday,175.96,35.19,10.35,151.12,14,9.0,12.1,0.9,3,16.79,10.79,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-11-28,2024-11,2024-W48,Thursday,210.42,42.08,12.58,180.92,17,6.7,8.6,0.93,2,27.0,10.64,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-11-29,2024-11,2024-W48,Friday,254.72,50.94,19.53,223.31,17,10.6,12.9,0.83,0,21.07,13.14,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-11-30,2024-11,2024-W48,Saturday,260.0,52.0,0.0,208.0,19,7.6,9.4,0.88,3,27.37,10.95,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-01,2024-12,2024-W48,Sunday,228.59,45.72,18.86,201.73,21,11.6,14.2,0.95,3,17.39,9.61,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-02,2024-12,2024-W49,Monday,197.13,39.43,10.43,168.13,14,8.4,10.7,0.82,3,20.02,12.01,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-03,2024-12,2024-W49,Tuesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-04,2024-12,2024-W49,Wednesday,169.62,33.92,0.0,135.7,9,8.9,12.0,0.85,1,15.25,15.08,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-05,2024-12,2024-W49,Thursday,234.1,46.82,0.0,187.28,11,11.3,11.9,0.88,1,16.57,17.03,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-06,2024-12,2024-W49,Friday,204.51,40.9,0.0,163.61,10,10.3,11.1,0.78,0,15.88,16.36,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-07,2024-12,2024-W49,Saturday,273.97,54.79,15.74,234.92,9,10.9,14.6,0.9,3,21.55,26.1,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-08,2024-12,2024-W49,Sunday,228.95,45.79,0.0,183.16,21,9.4,10.0,0.79,1,19.49,8.72,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-09,2024-12,2024-W50,Monday,179.02,35.8,0.0,143.22,16,9.0,10.7,0.83,0,15.91,8.95,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-10,2024-12,2024-W50,Tuesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-11,2024-12,2024-W50,Wednesday,202.1,40.42,13.76,175.44,10,9.2,11.7,0.74,0,19.07,17.54,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-12,2024-12,2024-W50,Thursday,167.37,33.47,6.69,140.59,13,10.1,12.1,0.89,0,13.92,10.81,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-13,2024-12,2024-W50,Friday,176.62,35.32,11.37,152.67,18,10.4,12.4,0.75,0,14.68,8.48,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-14,2024-12,2024-W50,Saturday,231.24,46.25,12.6,197.59,23,8.9,10.4,0.86,0,22.2,8.59,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-15,2024-12,2024-W50,Sunday,217.79,43.56,18.73,192.96,18,8.4,11.0,0.75,3,22.97,10.72,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-16,2024-12,2024-W51,Monday,165.7,33.14,0.0,132.56,21,7.2,8.1,0.85,3,18.41,6.31,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-17,2024-12,2024-W51,Tuesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,,rest_day
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-18,2024-12,2024-W51,Wednesday,188.39,37.68,13.83,164.54,11,6.9,7.7,0.86,2,23.85,14.96,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-19,2024-12,2024-W51,Thursday,217.79,43.56,12.97,187.2,18,7.2,9.0,0.9,3,26.0,10.4,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-20,2024-12,2024-W51,Friday,271.78,54.36,0.0,217.42,18,9.6,11.6,0.76,3,22.65,12.08,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-21,2024-12,2024-W51,Saturday,249.87,49.97,0.0,199.9,17,8.1,10.8,0.92,2,24.68,11.76,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-22,2024-12,2024-W51,Sunday,305.95,61.19,0.0,244.76,22,6.8,7.4,0.79,0,35.99,11.13,SGD,False,Year-End Peak,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-23,2024-12,2024-W52,Monday,208.61,41.72,0.0,166.89,14,11.7,15.3,0.81,2,14.26,11.92,SGD,False,Year-End Peak,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-24,2024-12,2024-W52,Tuesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,Year-End Peak,rest_day
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-25,2024-12,2024-W52,Wednesday,200.35,40.07,0.0,160.28,11,6.6,8.8,0.95,3,24.28,14.57,SGD,False,Year-End Peak,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-26,2024-12,2024-W52,Thursday,261.64,52.33,0.0,209.31,14,7.9,10.3,0.77,1,26.49,14.95,SGD,False,Year-End Peak,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-27,2024-12,2024-W52,Friday,324.97,64.99,0.0,259.98,23,9.5,12.4,0.94,3,27.37,11.3,SGD,False,Year-End Peak,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-28,2024-12,2024-W52,Saturday,289.84,57.97,0.0,231.87,8,9.6,11.2,0.78,1,24.15,28.98,SGD,False,Year-End Peak,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-29,2024-12,2024-W52,Sunday,273.05,54.61,0.0,218.44,15,6.0,8.0,0.96,3,36.41,14.56,SGD,False,Year-End Peak,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-30,2024-12,2025-W01,Monday,189.42,37.88,0.0,151.54,20,8.1,9.5,0.87,0,18.71,7.58,SGD,False,Year-End Peak,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2024-12-31,2024-12,2025-W01,Tuesday,0,0,0,0,0,0,0,0,0,0,0,SGD,True,Year-End Peak,rest_day
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2025-01-01,2025-01,2025-W01,Wednesday,265.02,53.0,18.74,230.76,14,7.4,8.9,0.79,2,31.18,16.48,SGD,False,Year-End Peak,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2025-01-02,2025-01,2025-W01,Thursday,270.68,54.14,0.0,216.54,8,7.8,9.5,0.95,1,27.76,27.07,SGD,False,Year-End Peak,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2025-01-03,2025-01,2025-W01,Friday,244.01,48.8,13.95,209.16,18,6.8,8.7,0.8,0,30.76,11.62,SGD,False,,
drv_wei_sg_13,Wei Jie Lim,stabilizer,M,2025-01-04,2025-01,2025-W01,Saturday,310.44,62.09,10.23,258.58,20,11.2,14.7,0.86,3,23.09,12.93,SGD,False,,
