driver_id,driver_name,persona,month,category,currency,total_amount,txn_count,avg_amount,min_amount,max_amount
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-11,FAMILY_DEPENDENTS,SGD,161.33,1,161.33,161.33,161.33
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-11,FOOD_HOUSE,SGD,220.16,5,44.03,32.78,64.19
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-11,FOOD_OUT,SGD,320.52,52,6.16,3.08,8.85
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-11,HOUSING,SGD,938.87,1,938.87,938.87,938.87
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-11,MOVEMENTS_INTERNAL,SGD,161.32,4,40.33,27.54,55.78
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-11,PLATFORM_DEDUCT,SGD,1180.03,26,45.39,33.01,58.2
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-11,RELIGIOUS_GIVING,SGD,46.39,4,11.6,7.9,15.03
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-11,REMITTANCE,SGD,335.38,4,83.84,55.0,109.51
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-11,TELECOM,SGD,58.73,4,14.68,1.68,51.33
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-11,VEHICLE_FUEL,SGD,347.34,25,13.89,9.92,17.83
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-11,VEHICLE_MAINT,SGD,181.99,11,16.54,1.69,138.51
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-12,DISCRETIONARY,SGD,91.38,4,22.84,9.54,36.58
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-12,FAMILY_DEPENDENTS,SGD,242.87,1,242.87,242.87,242.87
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-12,FOOD_HOUSE,SGD,192.85,4,48.21,31.93,61.81
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-12,FOOD_OUT,SGD,278.59,49,5.69,2.97,8.86
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-12,HOUSING,SGD,537.03,1,537.03,537.03,537.03
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-12,MOVEMENTS_INTERNAL,SGD,192.22,4,48.05,38.9,54.4
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-12,PLATFORM_DEDUCT,SGD,1179.43,26,45.36,29.4,71.68
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-12,RELIGIOUS_GIVING,SGD,45.76,4,11.44,7.87,13.99
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-12,REMITTANCE,SGD,399.26,4,99.81,65.66,129.81
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-12,TELECOM,SGD,57.68,11,5.24,1.13,33.82
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-12,VEHICLE_FUEL,SGD,383.73,25,15.35,11.15,19.97
drv_wei_sg_13,Wei Jie Lim,stabilizer,2025-12,VEHICLE_MAINT,SGD,172.84,15,11.52,1.62,123.27
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-01,DISCRETIONARY,SGD,23.38,1,23.38,23.38,23.38
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-01,FAMILY_DEPENDENTS,SGD,135.47,1,135.47,135.47,135.47
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-01,FOOD_HOUSE,SGD,219.44,5,43.89,34.86,58.06
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-01,FOOD_OUT,SGD,361.38,61,5.92,3.13,8.82
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-01,HOUSING,SGD,630.57,1,630.57,630.57,630.57
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-01,MOVEMENTS_INTERNAL,SGD,232.68,5,46.54,37.04,53.88
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-01,PLATFORM_DEDUCT,SGD,1223.64,27,45.32,27.74,71.11
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-01,RELIGIOUS_GIVING,SGD,49.92,5,9.98,5.21,14.93
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-01,REMITTANCE,SGD,475.68,5,95.14,74.8,115.26
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-01,TELECOM,SGD,47.27,7,6.75,0.86,38.18
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-01,VEHICLE_FUEL,SGD,394.44,27,14.61,9.7,19.8
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-01,VEHICLE_MAINT,SGD,209.23,19,11.01,1.67,132.1
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-02,DISCRETIONARY,SGD,34.14,2,17.07,11.01,23.13
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-02,FAMILY_DEPENDENTS,SGD,120.02,1,120.02,120.02,120.02
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-02,FOOD_HOUSE,SGD,199.86,4,49.96,38.62,63.43
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-02,FOOD_OUT,SGD,228.92,41,5.58,3.0,8.71
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-02,HOUSING,SGD,696.24,1,696.24,696.24,696.24
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-02,MOVEMENTS_INTERNAL,SGD,163.94,4,40.99,30.05,48.36
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-02,PLATFORM_DEDUCT,SGD,911.95,24,38.0,24.39,62.0
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-02,RELIGIOUS_GIVING,SGD,29.05,4,7.26,5.78,8.18
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-02,REMITTANCE,SGD,381.15,4,95.29,62.15,120.77
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-02,TELECOM,SGD,38.43,5,7.69,0.85,34.39
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-02,VEHICLE_FUEL,SGD,338.68,23,14.73,9.81,19.57
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-02,VEHICLE_MAINT,SGD,141.04,12,11.75,2.2,92.04
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-03,DISCRETIONARY,SGD,33.06,2,16.53,12.68,20.38
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-03,FAMILY_DEPENDENTS,SGD,172.47,1,172.47,172.47,172.47
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-03,FOOD_HOUSE,SGD,172.14,4,43.03,33.28,56.1
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-03,FOOD_OUT,SGD,316.04,51,6.2,2.98,8.86
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-03,HEALTHCARE,SGD,68.46,1,68.46,68.46,68.46
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-03,HOUSING,SGD,700.54,1,700.54,700.54,700.54
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-03,MOVEMENTS_INTERNAL,SGD,82.2,3,27.4,21.88,37.35
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-03,PLATFORM_DEDUCT,SGD,849.04,26,32.66,13.2,55.76
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-03,RELIGIOUS_GIVING,SGD,44.4,4,11.1,7.31,15.73
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-03,REMITTANCE,SGD,356.77,4,89.19,67.69,125.96
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-03,TELECOM,SGD,45.77,8,5.72,0.82,35.63
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-03,VEHICLE_FUEL,SGD,365.49,24,15.23,10.3,19.38
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-03,VEHICLE_MAINT,SGD,182.55,16,11.41,1.62,119.37
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-04,FAMILY_DEPENDENTS,SGD,203.43,1,203.43,203.43,203.43
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-04,FOOD_HOUSE,SGD,207.36,4,51.84,35.68,60.71
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-04,FOOD_OUT,SGD,302.65,53,5.71,2.96,8.88
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-04,HEALTHCARE,SGD,32.41,1,32.41,32.41,32.41
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-04,HOUSING,SGD,881.22,1,881.22,881.22,881.22
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-04,MOVEMENTS_INTERNAL,SGD,138.23,4,34.56,21.74,46.94
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-04,PLATFORM_DEDUCT,SGD,1148.82,26,44.19,27.82,62.11
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-04,RELIGIOUS_GIVING,SGD,27.21,4,6.8,5.64,8.55
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-04,REMITTANCE,SGD,341.05,4,85.26,73.49,109.07
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-04,TELECOM,SGD,57.74,6,9.62,0.96,47.41
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-04,VEHICLE_FUEL,SGD,375.27,24,15.64,10.11,19.8
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-04,VEHICLE_MAINT,SGD,157.06,17,9.24,1.73,100.72
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-05,FAMILY_DEPENDENTS,SGD,200.32,1,200.32,200.32,200.32
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-05,FOOD_HOUSE,SGD,105.88,2,52.94,48.43,57.45
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-05,FOOD_OUT,SGD,129.85,24,5.41,2.98,8.8
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-05,HOUSING,SGD,685.79,1,685.79,685.79,685.79
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-05,MOVEMENTS_INTERNAL,SGD,114.27,3,38.09,31.41,48.47
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-05,PLATFORM_DEDUCT,SGD,570.97,13,43.92,30.55,54.44
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-05,RELIGIOUS_GIVING,SGD,25.49,3,8.5,6.54,9.84
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-05,REMITTANCE,SGD,263.66,3,87.89,64.41,105.67
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-05,TELECOM,SGD,52.68,2,26.34,1.13,51.55
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-05,VEHICLE_FUEL,SGD,176.09,13,13.55,9.81,19.14
drv_wei_sg_13,Wei Jie Lim,stabilizer,2026-05,VEHICLE_MAINT,SGD,136.16,9,15.13,3.09,98.51
